x,y
24846,21
24847,-33
24848,60
24849,118
24850,12
24851,36
24852,33
24853,36
24854,22
24855,17
24856,108
24857,70
24858,58
24859,118
24860,56
24861,85
24862,92
24863,50
24864,88
24865,49
24866,80
24867,68
24868,125
24869,111
24870,-18
24871,83
24872,75
24873,48
24874,22
24875,76
24876,71
24877,-43
24878,40
24879,17
24880,-6
24881,2
24882,-55
24883,-27
24884,-59
24885,-63
24886,-101
24887,-157
24888,-116
24889,-73
24890,-142
24891,-154
24892,-54
24893,-172
24894,-194
24895,-111
24896,-171
24897,-162
24898,-182
24899,-143
24900,-144
24901,-184
24902,-128
24903,-135
24904,-85
24905,-76
24906,-61
24907,-49
24908,-65
24909,-24
24910,-46
24911,-19
24912,47
24913,50
24914,42
24915,95
24916,51
24917,39
24918,50
24919,15
24920,20
24921,35
24922,30
24923,23
24924,35
24925,33
24926,20
24927,-7
24928,36
24929,74
24930,21
24931,-28
24932,-3
24933,16
24934,-28
24935,14
24936,20
24937,-12
24938,18
24939,21
24940,2
24941,-8
24942,11
24943,-42
24944,-13
24945,5
24946,25
24947,-11
24948,43
24949,20
24950,-95
24951,27
24952,12
24953,-23
24954,18
24955,27
24956,80
24957,32
24958,118
24959,81
24960,29
24961,82
24962,23
24963,86
24964,40
24965,45
24966,87
24967,89
24968,66
24969,33
24970,67
24971,34
24972,46
24973,67
24974,12
24975,27
24976,66
24977,-5
24978,-5
24979,-7
24980,-9
24981,-15
24982,-47
24983,-31
24984,-22
24985,-19
24986,-38
24987,-47
24988,-4
24989,-32
24990,-57
24991,-28
24992,-83
24993,-54
24994,-41
24995,-69
24996,-20
24997,-79
24998,-127
24999,-55
25000,-142
25001,-92
25002,-24
25003,-88
25004,-97
25005,-133
25006,-38
25007,-57
25008,-44
25009,30
25010,-24
25011,-32
25012,-55
25013,-3
25014,-11
25015,39
25016,64
25017,39
25018,45
25019,-29
25020,-1
25021,44
25022,12
25023,33
25024,26
25025,47
25026,22
25027,-24
25028,23
25029,0
25030,7
25031,-3
25032,-48
25033,-38
25034,-2
25035,-64
25036,-90
25037,-13
25038,-65
25039,-104
25040,-90
25041,-57
25042,-61
25043,-97
25044,-49
25045,-3
25046,-55
25047,-40
25048,-65
25049,-78
25050,-36
25051,-57
25052,-1
25053,-24
25054,-26
25055,-14
25056,-32
25057,-48
25058,-24
25059,-25
25060,-29
25061,-14
25062,-12
25063,34
25064,22
25065,-22
25066,0
25067,40
25068,-2
25069,46
25070,47
25071,38
25072,93
25073,50
25074,57
25075,33
25076,90
25077,90
25078,55
25079,97
25080,13
25081,48
25082,55
25083,7
25084,8
25085,26
25086,73
25087,43
25088,63
25089,103
25090,87
25091,59
25092,32
25093,23
25094,27
25095,61
25096,56
25097,122
25098,99
25099,57
25100,51
25101,31
25102,81
25103,12
25104,15
25105,26
25106,5
25107,72
25108,29
25109,30
25110,76
25111,17
25112,3
25113,18
25114,26
25115,19
25116,5
25117,10
25118,-11
25119,12
25120,-11
25121,23
25122,41
25123,-10
25124,43
25125,47
25126,2
25127,-2
25128,45
25129,74
25130,48
25131,89
25132,83
25133,24
25134,71
25135,74
25136,116
25137,116
25138,58
25139,109
25140,48
25141,53
25142,84
25143,21
25144,59
25145,25
25146,-21
25147,30
25148,-2
25149,-53
25150,2
25151,-2
25152,-5
25153,-22
25154,-28
25155,-54
25156,-63
25157,-22
25158,-28
25159,-52
25160,-73
25161,-72
25162,-139
25163,-79
25164,-67
25165,-58
25166,-80
25167,-151
25168,-86
25169,-103
25170,-131
25171,-85
25172,-87
25173,-117
25174,-72
25175,-69
25176,-82
25177,-57
25178,-63
25179,-46
25180,-36
25181,-33
25182,-5
25183,-67
25184,-27
25185,48
25186,25
25187,27
25188,91
25189,73
25190,-20
25191,45
25192,77
25193,73
25194,-14
25195,27
25196,16
25197,5
25198,-24
25199,-51
25200,34
25201,-55
25202,-29
25203,-36
25204,-38
25205,-67
25206,-138
25207,-75
25208,-88
25209,-98
25210,-111
25211,-116
25212,-78
25213,-65
25214,-98
25215,-96
25216,-111
25217,-123
25218,-110
25219,-113
25220,-47
25221,-50
25222,-74
25223,-51
25224,-43
25225,-50
25226,-29
25227,8
25228,-11
25229,68
25230,30
25231,-9
25232,49
25233,-10
25234,22
25235,36
25236,67
25237,59
25238,62
25239,61
25240,-8
25241,50
25242,62
25243,16
25244,71
25245,64
25246,-5
25247,2
25248,-11
25249,4
25250,33
25251,27
25252,10
25253,-9
25254,-9
25255,-62
25256,-35
25257,-18
25258,-1
25259,32
25260,-21
25261,-1
25262,2
25263,-11
25264,10
25265,-22
25266,29
25267,44
25268,50
25269,37
25270,41
25271,76
25272,72
25273,77
25274,91
25275,113
25276,110
25277,118
25278,146
25279,155
25280,151
25281,114
25282,143
25283,156
25284,104
25285,116
25286,104
25287,138
25288,77
25289,73
25290,70
25291,0
25292,65
25293,42
25294,8
25295,60
25296,1
25297,-66
25298,-42
25299,-42
25300,-48
25301,-72
25302,-45
25303,-83
25304,-98
25305,-120
25306,-120
25307,-76
25308,-85
25309,-42
25310,-36
25311,-74
25312,-48
25313,-52
25314,-87
25315,-63
25316,-45
25317,10
25318,-23
25319,28
25320,6
25321,-22
25322,2
25323,-8
25324,18
25325,-43
25326,22
25327,-14
25328,33
25329,112
25330,21
25331,24
25332,41
25333,-19
25334,-31
25335,2
25336,40
25337,12
25338,-36
25339,1
25340,-15
25341,-18
25342,-42
25343,-32
25344,-22
25345,-61
25346,-44
25347,-58
25348,-54
25349,-80
25350,-72
25351,-82
25352,-41
25353,-31
25354,-49
25355,-62
25356,-112
25357,-80
25358,-98
25359,-79
25360,-61
25361,-90
25362,-49
25363,-44
25364,-61
25365,-38
25366,13
25367,-53
25368,-73
25369,22
25370,-31
25371,18
25372,7
25373,-9
25374,15
25375,-76
25376,39
25377,-34
25378,-7
25379,25
25380,10
25381,34
25382,-25
25383,67
25384,3
25385,5
25386,23
25387,-29
25388,-13
25389,-10
25390,-20
25391,-30
25392,36
25393,10
25394,-14
25395,6
25396,-14
25397,20
25398,23
25399,-10
25400,16
25401,-18
25402,29
25403,-72
25404,-75
25405,-8
25406,-127
25407,-36
25408,-91
25409,-56
25410,61
25411,-8
25412,-31
25413,-17
25414,-27
25415,-31
25416,38
25417,19
25418,76
25419,84
25420,-17
25421,99
25422,109
25423,81
25424,96
25425,47
25426,64
25427,38
25428,110
25429,112
25430,107
25431,130
25432,63
25433,61
25434,104
25435,122
25436,132
25437,173
25438,108
25439,89
25440,117
25441,153
25442,122
25443,146
25444,132
25445,51
25446,78
25447,54
25448,117
25449,122
25450,99
25451,82
25452,82
25453,51
25454,11
25455,20
25456,-24
25457,32
25458,-35
25459,-36
25460,12
25461,-110
25462,-14
25463,-23
25464,-49
25465,-19
25466,-51
25467,2
25468,-51
25469,-37
25470,-4
25471,-26
25472,-10
25473,-42
25474,-11
25475,-29
25476,24
25477,81
25478,3
25479,50
25480,42
25481,14
25482,43
25483,2
25484,70
25485,47
25486,37
25487,76
25488,15
25489,25
25490,13
25491,62
25492,39
25493,0
25494,102
25495,45
25496,19
25497,65
25498,35
25499,16
25500,-5
25501,55
25502,46
25503,-7
25504,34
25505,-22
25506,-5
25507,-15
25508,-61
25509,-4
25510,-27
25511,-66
25512,-63
25513,-35
25514,-64
25515,-12
25516,-44
25517,-54
25518,-50
25519,-18
25520,24
25521,-31
25522,35
25523,-4
25524,-10
25525,-70
25526,-25
25527,40
25528,-67
25529,75
25530,24
25531,-14
25532,26
25533,-31
25534,-3
25535,-7
25536,-36
25537,-8
25538,41
25539,-26
25540,-7
25541,-21
25542,-44
25543,-11
25544,-34
25545,-39
25546,-31
25547,-84
25548,-75
25549,-29
25550,-44
25551,-52
25552,-59
25553,-4
25554,-66
25555,-106
25556,-34
25557,-40
25558,-58
25559,11
25560,3
25561,-18
25562,-4
25563,-159
25564,-121
25565,-30
25566,-101
25567,-85
25568,-67
25569,-80
25570,-122
25571,-89
25572,-64
25573,-124
25574,-142
25575,-98
25576,-104
25577,-124
25578,-116
25579,-123
25580,-142
25581,-149
25582,-86
25583,-79
25584,-67
25585,-91
25586,-82
25587,-34
25588,-91
25589,-19
25590,-6
25591,5
25592,21
25593,7
25594,91
25595,47
25596,27
25597,73
25598,49
25599,54
25600,83
25601,118
25602,103
25603,98
25604,68
25605,96
25606,81
25607,81
25608,93
25609,25
25610,9
25611,12
25612,54
25613,-15
25614,-20
25615,-12
25616,-53
25617,-54
25618,-73
25619,-22
25620,-42
25621,-59
25622,-63
25623,-69
25624,-107
25625,-108
25626,-59
25627,-21
25628,-112
25629,-75
25630,-49
25631,-119
25632,-36
25633,-51
25634,-63
25635,-70
25636,-43
25637,3
25638,6
25639,25
25640,46
25641,32
25642,32
25643,27
25644,5
25645,64
25646,112
25647,61
25648,40
25649,48
25650,60
25651,66
25652,70
25653,119
25654,72
25655,-2
25656,-5
25657,35
25658,76
25659,37
25660,97
25661,102
25662,41
25663,66
25664,7
25665,84
25666,61
25667,19
25668,81
25669,27
25670,79
25671,77
25672,28
25673,45
25674,23
25675,20
25676,-6
25677,-2
25678,-15
25679,-11
25680,-26
25681,-34
25682,41
25683,-76
25684,-63
25685,-27
25686,-127
25687,-65
25688,-70
25689,-39
25690,-8
25691,-84
25692,-62
25693,-21
25694,1
25695,-28
25696,-42
25697,-85
25698,-74
25699,-65
25700,-81
25701,-33
25702,-30
25703,-61
25704,-48
25705,-8
25706,-46
25707,-87
25708,-21
25709,18
25710,28
25711,19
25712,16
25713,37
25714,10
25715,22
25716,26
25717,61
25718,40
25719,-12
25720,78
25721,60
25722,77
25723,69
25724,84
25725,113
25726,65
25727,69
25728,49
25729,50
25730,38
25731,31
25732,-44
25733,-21
25734,5
25735,-88
25736,9
25737,-19
25738,-13
25739,-5
25740,-107
25741,1
25742,-66
25743,-49
25744,7
25745,-45
25746,8
25747,-45
25748,-28
25749,-30
25750,2
25751,24
25752,8
25753,120
25754,66
25755,76
25756,76
25757,106
25758,92
25759,23
25760,168
25761,129
25762,90
25763,140
25764,39
25765,106
25766,57
25767,78
25768,170
25769,32
25770,82
25771,21
25772,2
25773,54
25774,-19
25775,40
25776,2
25777,8
25778,31
25779,-17
25780,6
25781,25
25782,16
25783,-10
25784,-2
25785,-10
25786,-23
25787,-8
25788,2
25789,-23
25790,-13
25791,-53
25792,-20
25793,9
25794,-42
25795,9
25796,-12
25797,-37
25798,-47
25799,-16
25800,28
25801,9
25802,-5
25803,-21
25804,35
25805,22
25806,-20
25807,22
25808,-7
25809,-42
25810,-6
25811,-47
25812,-26
25813,-58
25814,-77
25815,-41
25816,-73
25817,-84
25818,-87
25819,-67
25820,-55
25821,-26
25822,-56
25823,-33
25824,3
25825,-48
25826,-83
25827,-28
25828,-15
25829,-3
25830,45
25831,15
25832,8
25833,-14
25834,-10
25835,32
25836,23
25837,42
25838,4
25839,14
25840,49
25841,31
25842,16
25843,7
25844,5
25845,-3
25846,2
25847,-16
25848,51
25849,41
25850,-15
25851,80
25852,-29
25853,-57
25854,33
25855,-16
25856,6
25857,32
25858,21
25859,-7
25860,16
25861,14
25862,4
25863,16
25864,10
25865,-8
25866,-28
25867,46
25868,5
25869,-33
25870,6
25871,1
25872,7
25873,11
25874,-34
25875,-25
25876,-31
25877,-32
25878,-2
25879,-32
25880,-18
25881,-24
25882,-4
25883,-54
25884,-41
25885,11
25886,-39
25887,3
25888,-25
25889,-21
25890,-21
25891,-16
25892,64
25893,-14
25894,37
25895,15
25896,30
25897,41
25898,31
25899,113
25900,-1
25901,33
25902,30
25903,4
25904,59
25905,84
25906,83
25907,54
25908,44
25909,10
25910,77
25911,71
25912,81
25913,119
25914,134
25915,97
25916,98
25917,135
25918,143
25919,186
25920,153
25921,135
25922,126
25923,117
25924,93
25925,41
25926,77
25927,32
25928,24
25929,54
25930,7
25931,6
25932,11
25933,-12
25934,-22
25935,-36
25936,-29
25937,-49
25938,-41
25939,-56
25940,-46
25941,-57
25942,-61
25943,-61
25944,-57
25945,-50
25946,-31
25947,-36
25948,-67
25949,-13
25950,-61
25951,-90
25952,-34
25953,18
25954,-13
25955,-13
25956,-10
25957,-44
25958,0
25959,-6
25960,7
25961,21
25962,44
25963,3
25964,28
25965,21
25966,43
25967,52
25968,11
25969,51
25970,87
25971,33
25972,18
25973,23
25974,15
25975,41
25976,53
25977,37
25978,32
25979,19
25980,-54
25981,43
25982,31
25983,-52
25984,7
25985,-47
25986,-16
25987,-52
25988,-25
25989,-4
25990,-50
25991,-21
25992,-82
25993,-84
25994,-90
25995,-97
25996,-49
25997,-139
25998,-100
25999,-72
26000,-142
26001,-85
26002,-78
26003,-48
26004,-65
26005,-77
26006,-60
26007,-46
26008,-24
26009,-107
26010,-62
26011,22
26012,-57
26013,-22
26014,44
26015,13
26016,-42
26017,6
26018,59
26019,50
26020,45
26021,56
26022,37
26023,11
26024,15
26025,20
26026,77
26027,11
26028,-5
26029,31
26030,-6
26031,-2
26032,-19
26033,41
26034,20
26035,-25
26036,14
26037,0
26038,-23
26039,-1
26040,-52
26041,-27
26042,17
26043,-56
26044,-32
26045,-87
26046,-87
26047,-72
26048,-42
26049,-55
26050,-70
26051,-66
26052,-102
26053,16
26054,-68
26055,-64
26056,-31
26057,-109
26058,-23
26059,-68
26060,-81
26061,-19
26062,-21
26063,-68
26064,-83
26065,-40
26066,-33
26067,-63
26068,15
26069,4
26070,-39
26071,38
26072,-79
26073,-27
26074,-2
26075,-14
26076,62
26077,10
26078,74
26079,19
26080,-9
26081,24
26082,-26
26083,3
26084,13
26085,12
26086,-33
26087,-18
26088,-2
26089,24
26090,62
26091,-11
26092,1
26093,38
26094,18
26095,19
26096,75
26097,56
26098,50
26099,4
26100,26
26101,72
26102,42
26103,36
26104,-14
26105,14
26106,13
26107,-4
26108,14
26109,-18
26110,-3
26111,-34
26112,-21
26113,11
26114,-45
26115,-51
26116,-76
26117,-57
26118,-42
26119,-45
26120,-17
26121,-78
26122,-47
26123,-33
26124,-71
26125,-28
26126,-44
26127,-36
26128,-69
26129,-70
26130,-5
26131,-45
26132,4
26133,-34
26134,-53
26135,12
26136,-89
26137,-87
26138,-25
26139,-35
26140,44
26141,-70
26142,-71
26143,-3
26144,-56
26145,-20
26146,-34
26147,25
26148,-24
26149,-62
26150,4
26151,-11
26152,-60
26153,-53
26154,-74
26155,-110
26156,-44
26157,-49
26158,-27
26159,-57
26160,-42
26161,-43
26162,-72
26163,-56
26164,3
26165,-4
26166,-16
26167,34
26168,35
26169,5
26170,-26
26171,41
26172,88
26173,25
26174,17
26175,146
26176,95
26177,50
26178,119
26179,104
26180,137
26181,85
26182,73
26183,118
26184,80
26185,81
26186,108
26187,106
26188,109
26189,107
26190,90
26191,105
26192,114
26193,76
26194,88
26195,112
26196,92
26197,102
26198,68
26199,93
26200,77
26201,7
26202,43
26203,10
26204,-30
26205,-21
26206,18
26207,-42
26208,-29
26209,47
26210,-70
26211,-39
26212,2
26213,-17
26214,-51
26215,-10
26216,18
26217,-26
26218,25
26219,-6
26220,44
26221,38
26222,28
26223,58
26224,16
26225,26
26226,-2
26227,-9
26228,53
26229,2
26230,-8
26231,-4
26232,-27
26233,-3
26234,-48
26235,-39
26236,-24
26237,-75
26238,-93
26239,-75
26240,-73
26241,-74
26242,-49
26243,-35
26244,-72
26245,-110
26246,-87
26247,-76
26248,-72
26249,-14
26250,-39
26251,-90
26252,-25
26253,-22
26254,-17
26255,23
26256,86
26257,16
26258,3
26259,70
26260,-1
26261,43
26262,12
26263,31
26264,14
26265,-41
26266,2
26267,-1
26268,-9
26269,-29
26270,11
26271,33
26272,-14
26273,-26
26274,-10
26275,-42
26276,-20
26277,-26
26278,1
26279,50
26280,-13
26281,-4
26282,-81
26283,-50
26284,-3
26285,-58
26286,-18
26287,-59
26288,-2
26289,35
26290,11
26291,98
26292,52
26293,25
26294,42
26295,43
26296,111
26297,35
26298,84
26299,108
26300,23
26301,85
26302,25
26303,88
26304,136
26305,30
26306,141
26307,99
26308,79
26309,144
26310,56
26311,68
26312,29
26313,52
26314,53
26315,17
26316,64
26317,25
26318,8
26319,-50
26320,-43
26321,-40
26322,-73
26323,3
26324,-37
26325,-74
26326,-49
26327,-75
26328,-29
26329,-29
26330,-9
26331,-3
26332,-56
26333,-13
26334,-70
26335,-31
26336,-19
26337,-86
26338,4
26339,-34
26340,-23
26341,-36
26342,-30
26343,-34
26344,-54
26345,11
26346,36
26347,-11
26348,-17
26349,25
26350,-59
26351,9
26352,52
26353,26
26354,91
26355,22
26356,45
26357,132
26358,80
26359,81
26360,119
26361,66
26362,120
26363,149
26364,121
26365,156
26366,139
26367,121
26368,142
26369,132
26370,147
26371,126
26372,121
26373,116
26374,117
26375,104
26376,66
26377,100
26378,31
26379,23
26380,58
26381,-17
26382,27
26383,-9
26384,-64
26385,-22
26386,-65
26387,-35
26388,-45
26389,-54
26390,-76
26391,-41
26392,-65
26393,-106
26394,-30
26395,-143
26396,-93
26397,-97
26398,-129
26399,-56
26400,-99
26401,-36
26402,-63
26403,-33
26404,1
26405,-47
26406,52
26407,-17
26408,18
26409,19
26410,-44
26411,131
26412,73
26413,85
26414,120
26415,61
26416,102
26417,26
26418,49
26419,63
26420,113
26421,90
26422,75
26423,82
26424,52
26425,143
26426,79
26427,101
26428,133
26429,63
26430,74
26431,43
26432,96
26433,79
26434,55
26435,57
26436,45
26437,2
26438,19
26439,24
26440,6
26441,22
26442,-28
26443,46
26444,-35
26445,-32
26446,-19
26447,-52
26448,-17
26449,-73
26450,-42
26451,-70
26452,-24
26453,-80
26454,-66
26455,-62
26456,-44
26457,-27
26458,-144
26459,-63
26460,-46
26461,-31
26462,-91
26463,-21
26464,-32
26465,-36
26466,-20
26467,-19
26468,53
26469,-73
26470,-19
26471,-43
26472,-98
26473,-9
26474,-17
26475,-12
26476,-5
26477,-23
26478,-66
26479,-46
26480,-69
26481,-66
26482,-64
26483,-48
26484,-98
26485,-110
26486,-79
26487,-97
26488,-125
26489,-135
26490,-83
26491,-125
26492,-155
26493,-146
26494,-112
26495,-114
26496,-144
26497,-122
26498,-107
26499,-88
26500,-78
26501,-93
26502,-73
26503,-41
26504,-96
26505,-68
26506,-56
26507,0
26508,-8
26509,-28
26510,1
26511,-26
26512,-22
26513,-74
26514,-7
26515,-50
26516,-89
26517,-18
26518,-53
26519,2
26520,-16
26521,19
26522,-60
26523,-68
26524,-48
26525,-82
26526,23
26527,-114
26528,-33
26529,-5
26530,-94
26531,48
26532,-52
26533,16
26534,-16
26535,5
26536,9
26537,-54
26538,125
26539,14
26540,52
26541,90
26542,-26
26543,56
26544,95
26545,72
26546,62
26547,55
26548,75
26549,85
26550,66
26551,87
26552,70
26553,43
26554,59
26555,-3
26556,26
26557,77
26558,10
26559,15
26560,22
26561,14
26562,17
26563,-10
26564,-18
26565,-10
26566,-3
26567,-29
26568,-41
26569,-39
26570,34
26571,-25
26572,-40
26573,-12
26574,-35
26575,26
26576,-6
26577,12
26578,52
26579,-64
26580,-11
26581,-25
26582,-64
26583,26
26584,-54
26585,-1
26586,-36
26587,-44
26588,41
26589,-16
26590,-55
26591,-47
26592,14
26593,-54
26594,-29
26595,6
26596,15
26597,-34
26598,-78
26599,-19
26600,-68
26601,-37
26602,-51
26603,-63
26604,-13
26605,-82
26606,-88
26607,-20
26608,-55
26609,-93
26610,-67
26611,-42
26612,-85
26613,-61
26614,-42
26615,-84
26616,-84
26617,-107
26618,-88
26619,-95
26620,-104
26621,-59
26622,-65
26623,-112
26624,-100
26625,-67
26626,-45
26627,-9
26628,-35
26629,-54
26630,-6
26631,8
26632,-22
26633,-6
26634,23
26635,-14
26636,-72
26637,-49
26638,-61
26639,-47
26640,-22
26641,-5
26642,-1
26643,-43
26644,1
26645,-37
26646,-5
26647,42
26648,34
26649,27
26650,-4
26651,88
26652,35
26653,67
26654,94
26655,46
26656,125
26657,83
26658,125
26659,137
26660,180
26661,174
26662,116
26663,203
26664,122
26665,115
26666,140
26667,148
26668,200
26669,140
26670,160
26671,113
26672,123
26673,88
26674,52
26675,181
26676,69
26677,96
26678,54
26679,52
26680,128
26681,51
26682,120
26683,101
26684,54
26685,27
26686,19
26687,81
26688,26
26689,54
26690,79
26691,17
26692,76
26693,31
26694,-8
26695,60
26696,18
26697,5
26698,7
26699,23
26700,21
26701,-53
26702,-39
26703,24
26704,-63
26705,-70
26706,-31
26707,-44
26708,-68
26709,-80
26710,64
26711,-28
26712,-48
26713,25
26714,-78
26715,-12
26716,-24
26717,3
26718,21
26719,-12
26720,15
26721,-10
26722,41
26723,-23
26724,46
26725,57
26726,30
26727,100
26728,78
26729,115
26730,49
26731,58
26732,123
26733,107
26734,151
26735,86
26736,90
26737,104
26738,52
26739,47
26740,41
26741,78
26742,111
26743,53
26744,-18
26745,64
26746,8
26747,-31
26748,0
26749,-4
26750,51
26751,37
26752,17
26753,-3
26754,26
26755,-22
26756,-27
26757,45
26758,20
26759,26
26760,-19
26761,20
26762,68
26763,-12
26764,52
26765,93
26766,57
26767,61
26768,88
26769,103
26770,52
26771,63
26772,80
26773,69
26774,42
26775,60
26776,65
26777,89
26778,50
26779,10
26780,36
26781,3
26782,-19
26783,-33
26784,-11
26785,0
26786,-67
26787,-46
26788,34
26789,-42
26790,-131
26791,-71
26792,-107
26793,-73
26794,-119
26795,-83
26796,-2
26797,-188
26798,-92
26799,-79
26800,-136
26801,-92
26802,-136
26803,-106
26804,-97
26805,-159
26806,-147
26807,-58
26808,-24
26809,-18
26810,-39
26811,-11
26812,-50
26813,-71
26814,-25
26815,-57
26816,20
26817,14
26818,7
26819,45
26820,47
26821,102
26822,75
26823,81
26824,88
26825,23
26826,61
26827,35
26828,35
26829,57
26830,18
26831,10
26832,25
26833,60
26834,-22
26835,-36
26836,-3
26837,-93
26838,-87
26839,-95
26840,-86
26841,-106
26842,-101
26843,-94
26844,-107
26845,-79
26846,-107
26847,-62
26848,-133
26849,-120
26850,-60
26851,-105
26852,-47
26853,-102
26854,-89
26855,-95
26856,-123
26857,-56
26858,-72
26859,-83
26860,-69
26861,-58
26862,-90
26863,-93
26864,-54
26865,-38
26866,-72
26867,-55
26868,-81
26869,-118
26870,-68
26871,-108
26872,-106
26873,-66
26874,-56
26875,5
26876,-65
26877,-88
26878,-24
26879,-58
26880,-49
26881,-59
26882,-30
26883,-24
26884,-90
26885,-37
26886,6
26887,-18
26888,-29
26889,-48
26890,14
26891,13
26892,-45
26893,-9
26894,11
26895,-17
26896,-7
26897,27
26898,28
26899,3
26900,37
26901,49
26902,8
26903,47
26904,60
26905,53
26906,88
26907,74
26908,103
26909,49
26910,15
26911,69
26912,16
26913,96
26914,108
26915,119
26916,101
26917,32
26918,70
26919,79
26920,35
26921,63
26922,71
26923,21
26924,43
26925,-25
26926,-9
26927,-1
26928,-16
26929,-17
26930,-42
26931,25
26932,15
26933,-70
26934,-68
26935,36
26936,10
26937,-9
26938,34
26939,-40
26940,29
26941,36
26942,-14
26943,102
26944,40
26945,47
26946,70
26947,3
26948,55
26949,72
26950,67
26951,63
26952,61
26953,38
26954,52
26955,65
26956,106
26957,136
26958,47
26959,58
26960,64
26961,55
26962,49
26963,46
26964,43
26965,-4
26966,-7
26967,-18
26968,-69
26969,4
26970,-15
26971,-60
26972,-48
26973,-78
26974,-55
26975,-81
26976,-91
26977,-105
26978,-127
26979,-90
26980,-99
26981,-50
26982,-33
26983,-23
26984,-38
26985,-79
26986,7
26987,-52
26988,-4
26989,45
26990,-17
26991,71
26992,32
26993,-36
26994,-8
26995,26
26996,-30
26997,17
26998,8
26999,-11
27000,25
27001,-22
27002,44
27003,29
27004,29
27005,11
27006,-29
27007,36
27008,1
27009,4
27010,51
27011,21
27012,6
27013,7
27014,8
27015,3
27016,-10
27017,3
27018,-28
27019,-16
27020,-31
27021,-58
27022,-4
27023,-26
27024,-40
27025,-32
27026,-18
27027,5
27028,-6
27029,-23
27030,27
27031,-6
27032,-39
27033,43
27034,-12
27035,-7
27036,26
27037,-11
27038,22
27039,-36
27040,-33
27041,13
27042,-44
27043,3
27044,-13
27045,-24
27046,22
27047,17
27048,61
27049,49
27050,33
27051,19
27052,50
27053,35
27054,-7
27055,56
27056,58
27057,14
27058,-9
27059,40
27060,54
27061,51
27062,83
27063,93
27064,48
27065,85
27066,104
27067,38
27068,93
27069,57
27070,20
27071,103
27072,65
27073,115
27074,61
27075,76
27076,141
27077,98
27078,115
27079,102
27080,113
27081,44
27082,51
27083,88
27084,59
27085,40
27086,25
27087,22
27088,-1
27089,20
27090,10
27091,32
27092,-50
27093,-13
27094,35
27095,11
27096,44
27097,-12
27098,73
27099,22
27100,-35
27101,48
27102,-35
27103,-36
27104,-89
27105,-50
27106,22
27107,-82
27108,14
27109,-23
27110,-57
27111,-8
27112,-15
27113,13
27114,-4
27115,1
27116,-47
27117,-8
27118,6
27119,5
27120,34
27121,4
27122,-5
27123,-61
27124,-51
27125,-26
27126,-21
27127,-64
27128,-53
27129,-65
27130,-68
27131,-4
27132,-46
27133,-51
27134,-43
27135,-33
27136,-76
27137,-84
27138,-44
27139,-85
27140,-85
27141,-80
27142,-87
27143,-76
27144,-130
27145,-68
27146,-58
27147,-119
27148,-85
27149,-117
27150,-52
27151,-90
27152,-100
27153,-17
27154,-36
27155,-34
27156,17
27157,8
27158,-14
27159,55
27160,15
27161,93
27162,23
27163,2
27164,132
27165,14
27166,99
27167,108
27168,48
27169,42
27170,23
27171,116
27172,77
27173,63
27174,89
27175,62
27176,45
27177,58
27178,137
27179,77
27180,31
27181,70
27182,15
27183,-9
27184,-4
27185,40
27186,14
27187,-25
27188,7
27189,-15
27190,-43
27191,-23
27192,-40
27193,16
27194,-5
27195,-59
27196,-54
27197,-28
27198,20
27199,-39
27200,-7
27201,-73
27202,-59
27203,-33
27204,-85
27205,-3
27206,-62
27207,-68
27208,-28
27209,-8
27210,-8
27211,-7
27212,-18
27213,-6
27214,9
27215,-26
27216,-17
27217,-11
27218,-41
27219,5
27220,-37
27221,-35
27222,8
27223,-97
27224,-63
27225,-121
27226,-87
27227,-47
27228,-90
27229,13
27230,-31
27231,-33
27232,-38
27233,-22
27234,34
27235,0
27236,-44
27237,1
27238,4
27239,-24
27240,-3
27241,57
27242,28
27243,51
27244,30
27245,-32
27246,-7
27247,-50
27248,13
27249,-22
27250,-8
27251,44
27252,-7
27253,-48
27254,0
27255,17
27256,-69
27257,-29
27258,-45
27259,-28
27260,-41
27261,-36
27262,1
27263,-8
27264,-41
27265,-19
27266,49
27267,-33
27268,5
27269,17
27270,-39
27271,-12
27272,-27
27273,-7
27274,26
27275,-47
27276,-81
27277,-21
27278,-71
27279,-61
27280,-43
27281,-50
27282,-11
27283,-72
27284,-65
27285,-67
27286,-99
27287,-69
27288,-125
27289,-103
27290,-33
27291,-94
27292,-107
27293,-50
27294,-44
27295,-89
27296,-41
27297,-74
27298,-14
27299,-25
27300,-74
27301,15
27302,-37
27303,40
27304,26
27305,-32
27306,23
27307,-8
27308,44
27309,57
27310,10
27311,79
27312,58
27313,39
27314,24
27315,41
27316,78
27317,11
27318,28
27319,25
27320,27
27321,7
27322,11
27323,51
27324,56
27325,23
27326,-19
27327,-2
27328,-38
27329,-28
27330,-77
27331,-83
27332,-37
27333,-62
27334,-48
27335,-58
27336,-12
27337,-19
27338,-54
27339,-19
27340,-52
27341,-33
27342,-51
27343,-5
27344,44
27345,-31
27346,63
27347,30
27348,-9
27349,25
27350,35
27351,94
27352,88
27353,89
27354,77
27355,79
27356,89
27357,140
27358,57
27359,80
27360,128
27361,64
27362,96
27363,61
27364,122
27365,93
27366,49
27367,61
27368,64
27369,73
27370,68
27371,146
27372,98
27373,55
27374,98
27375,69
27376,56
27377,41
27378,81
27379,93
27380,7
27381,53
27382,39
27383,51
27384,49
